SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
42021,202083,Wesley Matthews,1610612749,MIL,Milwaukee Bucks,0042100211,2022-05-01,MIL @ BOS,W,29,5,2,7,0.286,1,6,0.167,0,0,,0,2,2,2,1,0,1,2,-1
42021,201586,Serge Ibaka,1610612749,MIL,Milwaukee Bucks,0042100211,2022-05-01,MIL @ BOS,W,1,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0
42021,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,0042100211,2022-05-01,MIL @ BOS,W,28,6,3,7,0.429,0,2,0.0,0,0,,4,6,10,0,1,3,0,1,-10
42021,201143,Al Horford,1610612738,BOS,Boston Celtics,0042100211,2022-05-01,BOS vs. MIL,L,36,12,4,11,0.364,4,9,0.444,0,0,,0,10,10,3,1,2,2,3,-4
42021,1628960,Grayson Allen,1610612749,MIL,Milwaukee Bucks,0042100211,2022-05-01,MIL @ BOS,W,29,11,4,8,0.5,3,6,0.5,0,0,,0,2,2,1,3,0,1,3,5
42021,1628975,Jevon Carter,1610612749,MIL,Milwaukee Bucks,0042100211,2022-05-01,MIL @ BOS,W,22,7,2,4,0.5,1,2,0.5,2,2,1.0,0,1,1,0,1,0,1,0,25
42021,1628991,Jaren Jackson Jr.,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,31,33,10,18,0.556,6,9,0.667,7,9,0.778,6,4,10,1,0,1,3,3,-5
42021,1629634,Brandon Clarke,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,31,12,4,6,0.667,0,0,,4,6,0.667,3,5,8,2,0,2,4,2,6
42021,1629001,De'Anthony Melton,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,25,14,5,8,0.625,3,6,0.5,1,1,1.0,2,5,7,1,3,1,1,0,14
42021,1627780,Gary Payton II,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,23,8,4,5,0.8,0,0,,0,0,,4,3,7,3,1,1,4,4,1
42021,1630228,Jonathan Kuminga,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,15,6,2,3,0.667,0,0,,2,2,1.0,1,5,6,1,1,0,1,2,-2
42021,1629723,John Konchar,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,9,0,0,0,,0,0,,0,0,,1,2,3,2,0,1,0,2,-10
42021,1629673,Jordan Poole,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,37,31,12,20,0.6,5,10,0.5,2,2,1.0,3,5,8,9,0,2,4,3,10
42021,1626145,Tyus Jones,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,12,2,1,4,0.25,0,1,0.0,0,0,,0,0,0,3,1,0,0,0,-9
42021,203937,Kyle Anderson,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,19,2,0,3,0.0,0,0,,2,2,1.0,2,2,4,1,0,1,1,2,0
42021,203490,Otto Porter Jr.,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,23,2,1,4,0.25,0,1,0.0,0,0,,2,6,8,4,2,0,0,2,2
42021,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,31,15,6,19,0.316,3,10,0.3,0,2,0.0,0,1,1,3,2,1,0,3,0
42021,203952,Andrew Wiggins,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,34,17,6,14,0.429,1,5,0.2,4,7,0.571,3,5,8,1,0,0,1,3,0
42021,1630217,Desmond Bane,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,32,9,3,10,0.3,1,5,0.2,2,3,0.667,1,0,1,1,2,0,1,1,1
42021,1630214,Xavier Tillman,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,13,2,1,2,0.5,0,0,,0,0,,1,1,2,2,1,0,0,1,-10
42021,1629630,Ja Morant,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,38,34,14,31,0.452,4,11,0.364,2,3,0.667,0,9,9,10,3,0,3,3,-1
42021,1629308,Juan Toscano-Anderson,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
42021,1628415,Dillon Brooks,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01,MEM vs. GSW,L,30,8,3,13,0.231,2,8,0.25,0,0,,0,2,2,3,1,0,1,5,9
42021,1627814,Damion Lee,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,3,0,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,3
42021,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,19,8,4,5,0.8,0,0,,0,0,,2,4,6,2,1,0,1,2,-2
42021,203110,Draymond Green,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,17,6,2,3,0.667,0,0,,2,3,0.667,1,3,4,3,3,1,5,1,2
42021,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01,GSW @ MEM,W,37,24,8,20,0.4,5,12,0.417,3,4,0.75,0,3,3,4,0,1,1,5,-9
42021,1630202,Payton Pritchard,1610612738,BOS,Boston Celtics,0042100211,2022-05-01,BOS vs. MIL,L,11,6,2,8,0.25,2,8,0.25,0,0,,1,1,2,0,0,0,0,1,-17
42021,1629684,Grant Williams,1610612738,BOS,Boston Celtics,0042100211,2022-05-01,BOS vs. MIL,L,29,8,2,6,0.333,2,4,0.5,2,2,1.0,1,3,4,0,0,1,0,2,-15
42021,1629057,Robert Williams III,1610612738,BOS,Boston Celtics,0042100211,2022-05-01,BOS vs. MIL,L,22,6,3,6,0.5,0,1,0.0,0,0,,3,5,8,0,1,3,0,4,-6
42021,202328,Greg Monroe,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29,MIN vs. MEM,L,7,4,2,5,0.4,0,0,,0,0,,1,1,2,1,2,0,1,1,-3
42021,203937,Kyle Anderson,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29,MEM @ MIN,W,12,4,2,3,0.667,0,0,,0,0,,1,2,3,0,1,1,2,1,1
42021,1626156,D'Angelo Russell,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29,MIN vs. MEM,L,27,7,3,7,0.429,1,3,0.333,0,0,,0,1,1,4,3,0,4,1,4
42021,1629020,Jarred Vanderbilt,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29,MIN vs. MEM,L,12,2,1,3,0.333,0,0,,0,0,,2,2,4,0,1,1,0,3,-1
42021,1629630,Ja Morant,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29,MEM @ MIN,W,38,17,4,14,0.286,0,5,0.0,9,12,0.75,3,5,8,11,1,1,5,0,2
42021,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29,MIN vs. MEM,L,41,30,10,24,0.417,4,10,0.4,6,8,0.75,1,4,5,5,2,2,2,3,-5
42021,1630214,Xavier Tillman,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29,MEM @ MIN,W,11,2,1,2,0.5,0,0,,0,0,,1,2,3,0,0,0,1,2,-9
42021,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29,MIN vs. MEM,L,41,18,6,19,0.316,0,3,0.0,6,9,0.667,1,9,10,4,1,1,2,4,-3
42021,1627736,Malik Beasley,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29,MIN vs. MEM,L,16,2,1,4,0.25,0,3,0.0,0,0,,0,2,2,1,0,0,0,1,0
42021,1626145,Tyus Jones,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29,MEM @ MIN,W,26,10,4,9,0.444,2,6,0.333,0,0,,0,1,1,4,1,0,2,1,4
42021,1628415,Dillon Brooks,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29,MEM @ MIN,W,32,23,9,19,0.474,5,6,0.833,0,0,,2,1,3,2,1,0,1,6,-5
42021,1630217,Desmond Bane,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29,MEM @ MIN,W,43,23,9,14,0.643,5,8,0.625,0,0,,1,5,6,1,1,1,5,2,22
42021,201976,Patrick Beverley,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29,MIN vs. MEM,L,38,10,3,8,0.375,2,5,0.4,2,3,0.667,0,4,4,3,2,0,2,6,-16
42021,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29,MIN vs. MEM,L,33,24,8,9,0.889,5,6,0.833,3,4,0.75,1,3,4,0,0,1,0,1,-10
42021,1629723,John Konchar,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29,MEM @ MIN,W,10,0,0,1,0.0,0,1,0.0,0,0,,0,6,6,0,1,0,0,2,6
42021,1629634,Brandon Clarke,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29,MEM @ MIN,W,33,17,5,9,0.556,0,0,,7,8,0.875,5,6,11,5,0,3,1,2,9
42021,1629162,Jordan McLaughlin,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29,MIN vs. MEM,L,25,9,4,5,0.8,0,1,0.0,1,2,0.5,0,5,5,4,1,0,0,1,-6
42021,1628991,Jaren Jackson Jr.,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29,MEM @ MIN,W,34,18,6,15,0.4,3,6,0.5,3,4,0.75,3,11,14,1,1,2,1,5,10
42021,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,32,13,5,12,0.417,1,6,0.167,2,2,1.0,0,5,5,3,0,0,2,0,9
42021,1626204,Larry Nance Jr.,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,21,15,5,9,0.556,0,0,,5,5,1.0,6,2,8,1,1,0,1,3,10
42021,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,44,21,8,19,0.421,2,6,0.333,3,3,1.0,0,5,5,11,1,0,6,2,-7
42021,1628969,Mikal Bridges,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,44,18,7,12,0.583,2,2,1.0,2,2,1.0,0,3,3,2,2,0,4,1,7
42021,1628984,Devonte' Graham,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,5,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,-5
42021,1629028,Deandre Ayton,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,40,22,10,12,0.833,0,0,,2,2,1.0,1,6,7,4,1,1,0,4,4
42021,1629661,Cameron Johnson,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,24,13,4,7,0.571,2,3,0.667,3,3,1.0,1,1,2,1,1,0,0,4,4
42021,1630530,Trey Murphy III,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,22,12,4,7,0.571,4,7,0.571,0,0,,0,3,3,0,0,0,1,1,-1
42021,1630631,Jose Alvarado,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,31,11,4,8,0.5,0,1,0.0,3,5,0.6,1,2,3,4,2,0,2,4,-3
42021,202685,Jonas Valanciunas,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,27,10,5,7,0.714,0,1,0.0,0,0,,2,6,8,4,1,0,1,3,-16
42021,202711,Bojan Bogdanovic,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,36,19,7,15,0.467,3,6,0.5,2,4,0.5,1,3,4,1,1,0,2,5,0
42021,202722,Davis Bertans,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28,DAL @ UTA,W,2,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,-6
42021,203493,Reggie Bullock,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28,DAL @ UTA,W,44,6,2,6,0.333,2,6,0.333,0,0,,0,6,6,2,2,0,1,5,9
42021,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,36,10,3,6,0.5,0,0,,4,4,1.0,1,11,12,0,0,0,0,0,4
42021,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28,DAL @ UTA,W,11,0,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,1,2,0
42021,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,33,8,4,9,0.444,0,5,0.0,0,0,,1,5,6,0,1,1,0,4,11
42021,1629672,Eric Paschall,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,4,2,1,1,1.0,0,0,,0,0,,1,0,1,0,1,0,0,0,1
42021,1630182,Josh Green,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28,DAL @ UTA,W,2,0,0,1,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,-6
42021,201144,Mike Conley,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,31,11,4,10,0.4,1,6,0.167,2,2,1.0,0,4,4,8,1,1,3,2,2
42021,202355,Hassan Whiteside,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,8,0,0,1,0.0,0,0,,0,0,,1,3,4,0,0,0,0,0,-7
42021,203903,Jordan Clarkson,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,29,15,5,15,0.333,2,6,0.333,3,4,0.75,4,2,6,1,0,1,1,1,-5
42021,203915,Spencer Dinwiddie,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28,DAL @ UTA,W,32,19,7,12,0.583,4,7,0.571,1,1,1.0,0,1,1,2,0,1,1,4,12
42021,1627823,Juancho Hernangomez,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,9,3,1,4,0.25,1,2,0.5,0,0,,0,1,1,1,1,0,0,0,-5
42021,1627827,Dorian Finney-Smith,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28,DAL @ UTA,W,46,18,7,13,0.538,4,9,0.444,0,0,,2,8,10,5,0,0,0,3,8
42021,1627863,Danuel House Jr.,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,15,5,2,6,0.333,0,3,0.0,1,2,0.5,1,1,2,0,0,0,0,1,-14
42021,1628378,Donovan Mitchell,1610612762,UTA,Utah Jazz,0042100176,2022-04-28,UTA vs. DAL,L,39,23,9,17,0.529,2,7,0.286,3,4,0.75,1,7,8,9,0,1,5,2,3
42021,1628467,Maxi Kleber,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28,DAL @ UTA,W,23,7,3,7,0.429,1,5,0.2,0,0,,0,6,6,3,0,1,3,1,-6
42021,201152,Thaddeus Young,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,22,0,0,4,0.0,0,2,0.0,0,0,,3,4,7,2,1,0,1,0,-4
42021,201980,Danny Green,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,29,12,4,7,0.571,4,7,0.571,0,0,,0,5,5,1,1,0,2,0,23
42021,203920,Khem Birch,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,5,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,1
42021,1627788,Furkan Korkmaz,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,5,0,0,0,,0,0,,0,0,,0,2,2,2,0,0,0,1,-1
42021,1629003,Shake Milton,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,8,2,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,0,1,0,1,-3
42021,1629004,Svi Mykhailiuk,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,2,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,-3
42021,1629139,Yuta Watanabe,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,2,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,-3
42021,1629717,Armoni Brooks,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,2,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,-3
42021,1630173,Precious Achiuwa,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,22,3,1,7,0.143,0,2,0.0,1,2,0.5,0,2,2,1,0,0,1,3,-21
42021,1630198,Isaiah Joe,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,2,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,3
42021,1630201,Malachi Flynn,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,2,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,-3
42021,1630531,Jaden Springer,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,2,4,2,2,1.0,0,0,,0,0,,0,1,1,0,0,0,0,1,3
42021,1630625,Dalano Banton,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,2,3,1,1,1.0,0,0,,1,3,0.333,2,0,2,0,0,0,0,0,-3
42021,201935,James Harden,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,42,22,7,12,0.583,2,5,0.4,6,6,1.0,0,6,6,15,0,0,3,3,38
42021,203954,Joel Embiid,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,36,33,12,18,0.667,0,4,0.0,9,10,0.9,3,7,10,1,2,3,1,3,28
42021,1627777,Georges Niang,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,21,6,2,3,0.667,2,3,0.667,0,0,,3,1,4,2,0,0,1,3,18
42021,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,44,24,9,17,0.529,0,4,0.0,6,7,0.857,3,4,7,7,3,0,3,6,-32
42021,1628384,O.G. Anunoby,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,29,5,2,7,0.286,1,4,0.25,0,0,,0,1,1,0,1,0,0,3,-26
42021,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,32,25,7,13,0.538,2,6,0.333,9,10,0.9,3,7,10,0,0,1,1,2,-11
42021,1629018,Gary Trent Jr.,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,40,19,7,15,0.467,2,6,0.333,3,3,1.0,0,0,0,2,0,0,1,2,-34
42021,1630178,Tyrese Maxey,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,44,25,8,16,0.5,5,12,0.417,4,4,1.0,0,3,3,8,0,0,2,3,32
42021,1630567,Scottie Barnes,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28,TOR vs. PHI,L,35,18,8,20,0.4,2,7,0.286,0,0,,4,3,7,3,1,0,2,5,-33
42021,1630194,Paul Reed,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,12,9,4,5,0.8,0,0,,1,1,1.0,3,1,4,1,0,0,2,3,5
42021,202699,Tobias Harris,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28,PHI @ TOR,W,38,19,7,15,0.467,3,8,0.375,2,2,1.0,1,10,11,2,1,0,0,4,29
42021,201580,JaVale McGee,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,3,2,0,1,0.0,0,0,,2,2,1.0,1,2,3,0,0,0,0,2,1
42021,202687,Bismack Biyombo,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,5,2,1,2,0.5,0,0,,0,0,,1,1,2,0,0,0,3,2,-2
42021,203109,Jae Crowder,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,30,9,3,8,0.375,1,4,0.25,2,3,0.667,0,4,4,3,1,1,2,5,7
42021,1626166,Cameron Payne,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,14,3,1,5,0.2,1,3,0.333,0,0,,0,1,1,1,2,0,0,1,-11
42021,1629013,Landry Shamet,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,12,0,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,-6
42021,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,12,8,4,7,0.571,0,1,0.0,0,0,,0,0,0,0,0,0,0,2,-8
42021,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,4,0,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,-2
42021,1630529,Herbert Jones,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,40,16,5,9,0.556,1,2,0.5,5,5,1.0,1,3,4,4,4,0,2,5,2
42021,101108,Chris Paul,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28,PHX @ NOP,W,36,33,14,14,1.0,1,1,1.0,4,4,1.0,1,4,5,8,1,0,3,2,17
42021,203468,CJ McCollum,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28,NOP vs. PHX,L,33,16,7,16,0.438,1,5,0.2,1,1,1.0,1,2,3,1,0,0,3,5,0
42021,1628973,Jalen Brunson,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28,DAL @ UTA,W,38,24,9,17,0.529,2,4,0.5,4,6,0.667,0,3,3,2,2,0,0,0,-16
42021,1629029,Luka Doncic,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28,DAL @ UTA,W,42,24,8,21,0.381,4,10,0.4,4,4,1.0,0,9,9,8,2,2,3,3,15
42021,201586,Serge Ibaka,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,7,0,0,4,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,1,0,-10
42021,202696,Nikola Vucevic,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,37,19,8,15,0.533,3,9,0.333,0,0,,2,14,16,6,0,2,3,5,-18
42021,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,30,33,11,15,0.733,0,1,0.0,11,14,0.786,1,8,9,3,0,0,2,1,18
42021,1626192,Pat Connaughton,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,23,20,7,11,0.636,6,9,0.667,0,0,,0,2,2,1,0,0,1,1,14
42021,1628972,Troy Brown Jr.,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,23,10,4,11,0.364,2,9,0.222,0,0,,1,5,6,3,1,0,2,1,2
42021,1628975,Jevon Carter,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,21,6,3,6,0.5,0,1,0.0,0,0,,2,1,3,4,5,0,0,2,17
42021,1629632,Coby White,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,32,17,6,16,0.375,4,13,0.308,1,1,1.0,0,3,3,4,1,0,1,0,-15
42021,1629750,Javonte Green,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,27,3,1,8,0.125,0,5,0.0,1,2,0.5,1,1,2,2,7,0,4,3,-2
42021,1630245,Ayo Dosunmu,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,22,8,3,11,0.273,1,4,0.25,1,1,1.0,1,2,3,1,0,0,0,1,-12
42021,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,29,12,4,8,0.5,0,0,,4,4,1.0,1,4,5,0,0,2,1,3,10
42021,201942,DeMar DeRozan,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,43,11,5,10,0.5,0,0,,1,2,0.5,0,2,2,7,3,0,2,2,-15
42021,201950,Jrue Holiday,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,36,10,4,14,0.286,1,7,0.143,1,2,0.5,1,4,5,9,0,0,6,0,17
42021,202083,Wesley Matthews,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,27,8,3,6,0.5,2,4,0.5,0,0,,0,1,1,4,4,0,0,1,16
42021,202684,Tristan Thompson,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,7,0,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,1
42021,1630172,Patrick Williams,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,35,23,9,13,0.692,4,7,0.571,1,2,0.5,1,0,1,0,0,1,4,2,-24
42021,1626171,Bobby Portis,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,32,14,6,13,0.462,2,7,0.286,0,0,,2,15,17,1,0,0,3,2,12
42021,1627884,Derrick Jones Jr.,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,14,9,3,8,0.375,1,5,0.2,2,3,0.667,0,1,1,0,0,0,0,4,-2
42021,1628396,Tony Bradley,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27,CHI @ MIL,L,2,0,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,5
42021,1628960,Grayson Allen,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,27,13,5,10,0.5,3,6,0.5,0,0,,0,5,5,1,1,0,2,2,6
42021,1629670,Jordan Nwora,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-5
42021,1628420,Monte Morris,1610612743,DEN,Denver Nuggets,0042100165,2022-04-27,DEN @ GSW,L,36,14,5,12,0.417,2,6,0.333,2,3,0.667,0,3,3,7,1,0,1,4,-9
42021,1630492,Luca Vildoza,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27,MIL vs. CHI,W,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,-5
42021,201145,Jeff Green,1610612743,DEN,Denver Nuggets,0042100165,2022-04-27,DEN @ GSW,L,29,2,1,5,0.2,0,1,0.0,0,0,,3,6,9,1,1,1,0,2,-13
42021,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,0042100165,2022-04-27,GSW vs. DEN,W,38,30,10,22,0.455,5,11,0.455,5,7,0.714,1,4,5,5,2,0,5,2,7
